instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split,rms_energy_mean,rms_energy_std,spectral_flatness_mean,spectral_flatness_std,effect,label,true_label,pred_label,is_wrong,wet_audio_rel_path,wet_exists,file_name,wet_parent_folder,dry_exists,intensity
female singer,70e1c80a-249f-524b-f02c-5d1916032835,./Medley-solos-DB/Medley-solos-DB_test-2_70e1c80a-249f-524b-f02c-5d1916032835.wav,test,delay/delay_70e1c80a-249f-524b-f02c-5d1916032835.wav,delay,0.4287,delay_seconds:low,"{'delay_seconds': 0.22497079240973444, 'feedback': 0.26847429423818236, 'mix': 0.428724157968841}",test,0.044308715,0.018558236,0.000203539,0.000481785,delay,1,delay,delay,FALSE,delay/delay_70e1c80a-249f-524b-f02c-5d1916032835.wav,TRUE,delay_70e1c80a-249f-524b-f02c-5d1916032835.wav,delay,FALSE,low
female singer,e166735e-d3df-59de-f303-684bc84dc1ba,./Medley-solos-DB/Medley-solos-DB_test-2_e166735e-d3df-59de-f303-684bc84dc1ba.wav,test,delay/delay_e166735e-d3df-59de-f303-684bc84dc1ba.wav,delay,0.3113,delay_seconds:mid,"{'delay_seconds': 0.3534663144485424, 'feedback': 0.2993608933017312, 'mix': 0.31134327875868156}",test,0.047209736,0.009259091,0.001191861,0.000958761,delay,1,delay,delay,FALSE,delay/delay_e166735e-d3df-59de-f303-684bc84dc1ba.wav,TRUE,delay_e166735e-d3df-59de-f303-684bc84dc1ba.wav,delay,FALSE,mid
trumpet,bb57d278-bea6-5d53-f77a-62cce95fdd32,./Medley-solos-DB/Medley-solos-DB_training-6_bb57d278-bea6-5d53-f77a-62cce95fdd32.wav,test,delay/delay_bb57d278-bea6-5d53-f77a-62cce95fdd32.wav,delay,0.3456,delay_seconds:high,"{'delay_seconds': 0.4034370437605941, 'feedback': 0.24385639023403743, 'mix': 0.3456476195877863}",test,0.018179577,0.004964593,7.04E-05,0.000328014,delay,1,delay,delay,FALSE,delay/delay_bb57d278-bea6-5d53-f77a-62cce95fdd32.wav,TRUE,delay_bb57d278-bea6-5d53-f77a-62cce95fdd32.wav,delay,FALSE,high
female singer,d9063578-3675-5eb0-f2d5-c05534329e20,./Medley-solos-DB/Medley-solos-DB_test-2_d9063578-3675-5eb0-f2d5-c05534329e20.wav,test,delay/delay_d9063578-3675-5eb0-f2d5-c05534329e20.wav,delay,0.402,delay_seconds:low,"{'delay_seconds': 0.2006487995108494, 'feedback': 0.3244405522157022, 'mix': 0.401977836213936}",test,0.047047287,0.020575631,0.017448395,0.042389788,delay,1,delay,delay,FALSE,delay/delay_d9063578-3675-5eb0-f2d5-c05534329e20.wav,TRUE,delay_d9063578-3675-5eb0-f2d5-c05534329e20.wav,delay,FALSE,low
trumpet,a76f03d5-22ed-576d-f744-f103c6bd9dab,./Medley-solos-DB/Medley-solos-DB_test-6_a76f03d5-22ed-576d-f744-f103c6bd9dab.wav,test,delay/delay_a76f03d5-22ed-576d-f744-f103c6bd9dab.wav,delay,0.2672,delay_seconds:mid,"{'delay_seconds': 0.35724850094479993, 'feedback': 0.36851409386087675, 'mix': 0.2672269689613107}",test,0.020455938,0.014698723,0.000449399,0.00075949,delay,1,delay,delay,FALSE,delay/delay_a76f03d5-22ed-576d-f744-f103c6bd9dab.wav,TRUE,delay_a76f03d5-22ed-576d-f744-f103c6bd9dab.wav,delay,FALSE,mid
female singer,191aae71-b8bd-54c9-f53f-add22d0fea0b,./Medley-solos-DB/Medley-solos-DB_test-2_191aae71-b8bd-54c9-f53f-add22d0fea0b.wav,test,delay/delay_191aae71-b8bd-54c9-f53f-add22d0fea0b.wav,delay,0.3015,delay_seconds:high,"{'delay_seconds': 0.3790370591947493, 'feedback': 0.3063383715757411, 'mix': 0.3015181988377998}",test,0.03289409,0.024269849,0.029320775,0.034591228,delay,1,delay,delay,FALSE,delay/delay_191aae71-b8bd-54c9-f53f-add22d0fea0b.wav,TRUE,delay_191aae71-b8bd-54c9-f53f-add22d0fea0b.wav,delay,FALSE,high
trumpet,db843504-cb64-5a87-f569-afaf30ae4858,./Medley-solos-DB/Medley-solos-DB_validation-6_db843504-cb64-5a87-f569-afaf30ae4858.wav,test,delay/delay_db843504-cb64-5a87-f569-afaf30ae4858.wav,delay,0.3216,delay_seconds:low,"{'delay_seconds': 0.18129286863749705, 'feedback': 0.3509581899822041, 'mix': 0.32155440151751413}",test,0.007687347,0.008261473,0.010134949,0.016753262,delay,1,delay,chorus,TRUE,delay/delay_db843504-cb64-5a87-f569-afaf30ae4858.wav,TRUE,delay_db843504-cb64-5a87-f569-afaf30ae4858.wav,delay,FALSE,low
tenor saxophone,32b0b63b-ea51-599b-fffc-8f28a3dcdede,./Medley-solos-DB/Medley-solos-DB_test-5_32b0b63b-ea51-599b-fffc-8f28a3dcdede.wav,test,delay/delay_32b0b63b-ea51-599b-fffc-8f28a3dcdede.wav,delay,0.4454,delay_seconds:mid,"{'delay_seconds': 0.27594900291778757, 'feedback': 0.3017672833045273, 'mix': 0.4454417426296781}",test,0.105879523,0.039522748,0.008526059,0.009224463,delay,1,delay,reverb,TRUE,delay/delay_32b0b63b-ea51-599b-fffc-8f28a3dcdede.wav,TRUE,delay_32b0b63b-ea51-599b-fffc-8f28a3dcdede.wav,delay,FALSE,mid
female singer,94c1733f-4483-5041-f7e9-3e9955037fd7,./Medley-solos-DB/Medley-solos-DB_test-2_94c1733f-4483-5041-f7e9-3e9955037fd7.wav,test,delay/delay_94c1733f-4483-5041-f7e9-3e9955037fd7.wav,delay,0.3529,delay_seconds:high,"{'delay_seconds': 0.4210684763780485, 'feedback': 0.23175322264853573, 'mix': 0.3528591171859395}",test,0.027848618,0.021509105,0.014689974,0.028397044,delay,1,delay,delay,FALSE,delay/delay_94c1733f-4483-5041-f7e9-3e9955037fd7.wav,TRUE,delay_94c1733f-4483-5041-f7e9-3e9955037fd7.wav,delay,FALSE,high
clarinet,8a1fc351-4ea5-5aa4-fa40-35bd49f8ad0b,./Medley-solos-DB/Medley-solos-DB_test-0_8a1fc351-4ea5-5aa4-fa40-35bd49f8ad0b.wav,test,delay/delay_8a1fc351-4ea5-5aa4-fa40-35bd49f8ad0b.wav,delay,0.3776,delay_seconds:low,"{'delay_seconds': 0.2611550209404137, 'feedback': 0.21084873339041768, 'mix': 0.3775786401529873}",test,0.028424865,0.013702459,0.000204893,0.000544357,delay,1,delay,delay,FALSE,delay/delay_8a1fc351-4ea5-5aa4-fa40-35bd49f8ad0b.wav,TRUE,delay_8a1fc351-4ea5-5aa4-fa40-35bd49f8ad0b.wav,delay,FALSE,low
trumpet,7f8d3b23-f223-5096-f41f-3f9fab2fd601,./Medley-solos-DB/Medley-solos-DB_training-6_7f8d3b23-f223-5096-f41f-3f9fab2fd601.wav,test,delay/delay_7f8d3b23-f223-5096-f41f-3f9fab2fd601.wav,delay,0.28,delay_seconds:mid,"{'delay_seconds': 0.3349145690802808, 'feedback': 0.34080233986290187, 'mix': 0.28003408370941696}",test,0.026015095,0.021814374,0.019142184,0.049234297,delay,1,delay,delay,FALSE,delay/delay_7f8d3b23-f223-5096-f41f-3f9fab2fd601.wav,TRUE,delay_7f8d3b23-f223-5096-f41f-3f9fab2fd601.wav,delay,FALSE,mid
tenor saxophone,8134cc1c-4570-5d82-ff74-0c5081d2df6c,./Medley-solos-DB/Medley-solos-DB_test-5_8134cc1c-4570-5d82-ff74-0c5081d2df6c.wav,test,delay/delay_8134cc1c-4570-5d82-ff74-0c5081d2df6c.wav,delay,0.2603,delay_seconds:high,"{'delay_seconds': 0.44165506785437353, 'feedback': 0.26445426654261456, 'mix': 0.26034840467820103}",test,0.059532922,0.037952732,0.001328059,0.002431911,delay,1,delay,delay,FALSE,delay/delay_8134cc1c-4570-5d82-ff74-0c5081d2df6c.wav,TRUE,delay_8134cc1c-4570-5d82-ff74-0c5081d2df6c.wav,delay,FALSE,high
trumpet,68558b2f-ef71-574d-fe61-1bc681cb3073,./Medley-solos-DB/Medley-solos-DB_training-6_68558b2f-ef71-574d-fe61-1bc681cb3073.wav,test,delay/delay_68558b2f-ef71-574d-fe61-1bc681cb3073.wav,delay,0.258,delay_seconds:low,"{'delay_seconds': 0.18748988410342937, 'feedback': 0.29151547635993974, 'mix': 0.2579964004158094}",test,0.030566726,0.01054498,0.004302112,0.004095849,delay,1,delay,delay,FALSE,delay/delay_68558b2f-ef71-574d-fe61-1bc681cb3073.wav,TRUE,delay_68558b2f-ef71-574d-fe61-1bc681cb3073.wav,delay,FALSE,low
clarinet,3ade0c73-86e8-5227-ff03-adcb54940765,./Medley-solos-DB/Medley-solos-DB_test-0_3ade0c73-86e8-5227-ff03-adcb54940765.wav,test,delay/delay_3ade0c73-86e8-5227-ff03-adcb54940765.wav,delay,0.2527,delay_seconds:mid,"{'delay_seconds': 0.34015972659914373, 'feedback': 0.37316470119406364, 'mix': 0.25267463500426096}",test,0.007288872,0.005146269,0.000544034,0.00046587,delay,1,delay,delay,FALSE,delay/delay_3ade0c73-86e8-5227-ff03-adcb54940765.wav,TRUE,delay_3ade0c73-86e8-5227-ff03-adcb54940765.wav,delay,FALSE,mid
tenor saxophone,69958ea6-c823-576f-fa59-ac82868d464f,./Medley-solos-DB/Medley-solos-DB_training-5_69958ea6-c823-576f-fa59-ac82868d464f.wav,test,delay/delay_69958ea6-c823-576f-fa59-ac82868d464f.wav,delay,0.2561,delay_seconds:high,"{'delay_seconds': 0.43290121529945197, 'feedback': 0.3962412938198796, 'mix': 0.25607363222114987}",test,0.023988828,0.005177398,0.001124412,0.001202086,delay,1,delay,delay,FALSE,delay/delay_69958ea6-c823-576f-fa59-ac82868d464f.wav,TRUE,delay_69958ea6-c823-576f-fa59-ac82868d464f.wav,delay,FALSE,high
clarinet,23534b2b-5d3e-5771-f4dd-e63bd5980817,./Medley-solos-DB/Medley-solos-DB_validation-0_23534b2b-5d3e-5771-f4dd-e63bd5980817.wav,test,delay/delay_23534b2b-5d3e-5771-f4dd-e63bd5980817.wav,delay,0.4094,delay_seconds:low,"{'delay_seconds': 0.2452470520157655, 'feedback': 0.39981881575952744, 'mix': 0.40942371725879084}",test,0.010474828,0.005602611,0.000617877,0.002153026,delay,1,delay,delay,FALSE,delay/delay_23534b2b-5d3e-5771-f4dd-e63bd5980817.wav,TRUE,delay_23534b2b-5d3e-5771-f4dd-e63bd5980817.wav,delay,FALSE,low
clarinet,b7d912fe-e181-5625-fa5e-5514ab074eab,./Medley-solos-DB/Medley-solos-DB_test-0_b7d912fe-e181-5625-fa5e-5514ab074eab.wav,test,delay/delay_b7d912fe-e181-5625-fa5e-5514ab074eab.wav,delay,0.3916,delay_seconds:mid,"{'delay_seconds': 0.3154821302731624, 'feedback': 0.37696459441462493, 'mix': 0.3915864849805072}",test,0.028536834,0.027277853,0.001983922,0.00390587,delay,1,delay,reverb,TRUE,delay/delay_b7d912fe-e181-5625-fa5e-5514ab074eab.wav,TRUE,delay_b7d912fe-e181-5625-fa5e-5514ab074eab.wav,delay,FALSE,mid
tenor saxophone,6bdbd979-49e0-5a8d-f73e-dab85b58c413,./Medley-solos-DB/Medley-solos-DB_test-5_6bdbd979-49e0-5a8d-f73e-dab85b58c413.wav,test,delay/delay_6bdbd979-49e0-5a8d-f73e-dab85b58c413.wav,delay,0.3525,delay_seconds:high,"{'delay_seconds': 0.38632064854143566, 'feedback': 0.24486395641545397, 'mix': 0.3525088785409241}",test,0.023074744,0.010574302,0.002165613,0.006141182,delay,1,delay,chorus,TRUE,delay/delay_6bdbd979-49e0-5a8d-f73e-dab85b58c413.wav,TRUE,delay_6bdbd979-49e0-5a8d-f73e-dab85b58c413.wav,delay,FALSE,high
tenor saxophone,63d1d0b7-5bbc-50dc-f73a-b79e00cc458b,./Medley-solos-DB/Medley-solos-DB_test-5_63d1d0b7-5bbc-50dc-f73a-b79e00cc458b.wav,test,delay/delay_63d1d0b7-5bbc-50dc-f73a-b79e00cc458b.wav,delay,0.2856,delay_seconds:low,"{'delay_seconds': 0.21356914716194494, 'feedback': 0.26589359816160035, 'mix': 0.285584963345377}",test,0.066693775,0.040165331,0.000852805,0.000846427,delay,1,delay,delay,FALSE,delay/delay_63d1d0b7-5bbc-50dc-f73a-b79e00cc458b.wav,TRUE,delay_63d1d0b7-5bbc-50dc-f73a-b79e00cc458b.wav,delay,FALSE,low
clarinet,9a726630-a47e-5774-fb86-060f8e5415e6,./Medley-solos-DB/Medley-solos-DB_test-0_9a726630-a47e-5774-fb86-060f8e5415e6.wav,test,delay/delay_9a726630-a47e-5774-fb86-060f8e5415e6.wav,delay,0.3163,delay_seconds:mid,"{'delay_seconds': 0.3460757402854528, 'feedback': 0.3410029001289754, 'mix': 0.3162642939317487}",test,0.002367066,0.001991962,0.000274944,0.000469055,delay,1,delay,dry,TRUE,delay/delay_9a726630-a47e-5774-fb86-060f8e5415e6.wav,TRUE,delay_9a726630-a47e-5774-fb86-060f8e5415e6.wav,delay,FALSE,mid
clarinet,1b3cf24d-5b66-5629-fbc8-9b95950294e8,./Medley-solos-DB/Medley-solos-DB_validation-0_1b3cf24d-5b66-5629-fbc8-9b95950294e8.wav,test,delay/delay_1b3cf24d-5b66-5629-fbc8-9b95950294e8.wav,delay,0.2725,delay_seconds:high,"{'delay_seconds': 0.3813900373426668, 'feedback': 0.2256275826017272, 'mix': 0.2725025909344706}",test,0.007459486,0.01237286,0.015681049,0.033264544,delay,1,delay,delay,FALSE,delay/delay_1b3cf24d-5b66-5629-fbc8-9b95950294e8.wav,TRUE,delay_1b3cf24d-5b66-5629-fbc8-9b95950294e8.wav,delay,FALSE,high
clarinet,c64e2943-bbc8-5dd9-f514-fd90e71315cb,./Medley-solos-DB/Medley-solos-DB_test-0_c64e2943-bbc8-5dd9-f514-fd90e71315cb.wav,test,delay/delay_c64e2943-bbc8-5dd9-f514-fd90e71315cb.wav,delay,0.442,delay_seconds:low,"{'delay_seconds': 0.2362930366695381, 'feedback': 0.22176343561338507, 'mix': 0.44204252479539347}",test,0.047746092,0.023073619,0.000845957,0.001026983,delay,1,delay,dry,TRUE,delay/delay_c64e2943-bbc8-5dd9-f514-fd90e71315cb.wav,TRUE,delay_c64e2943-bbc8-5dd9-f514-fd90e71315cb.wav,delay,FALSE,low
tenor saxophone,89c5941d-076b-5272-f2a7-031b2947541d,./Medley-solos-DB/Medley-solos-DB_test-5_89c5941d-076b-5272-f2a7-031b2947541d.wav,test,delay/delay_89c5941d-076b-5272-f2a7-031b2947541d.wav,delay,0.4211,delay_seconds:mid,"{'delay_seconds': 0.295122159145086, 'feedback': 0.20516097211636633, 'mix': 0.42106594476863696}",test,0.091198057,0.026434248,0.000665477,0.000515562,delay,1,delay,delay,FALSE,delay/delay_89c5941d-076b-5272-f2a7-031b2947541d.wav,TRUE,delay_89c5941d-076b-5272-f2a7-031b2947541d.wav,delay,FALSE,mid
clarinet,12836285-4b84-5a67-f3ad-26bfdf0aa4e4,./Medley-solos-DB/Medley-solos-DB_training-0_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,test,delay/delay_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,delay,0.2737,delay_seconds:high,"{'delay_seconds': 0.393082865626527, 'feedback': 0.26859317659499193, 'mix': 0.27372412236327665}",test,0.017688751,0.005851793,8.25E-05,0.000374219,delay,1,delay,delay,FALSE,delay/delay_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,TRUE,delay_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,delay,FALSE,high
trumpet,c9034793-2376-51c2-fca9-f2f427209bd8,./Medley-solos-DB/Medley-solos-DB_test-6_c9034793-2376-51c2-fca9-f2f427209bd8.wav,test,delay/delay_c9034793-2376-51c2-fca9-f2f427209bd8.wav,delay,0.4146,delay_seconds:low,"{'delay_seconds': 0.23943798523970175, 'feedback': 0.2717586743178867, 'mix': 0.4145989059133446}",test,0.01367416,0.011350563,0.002538476,0.005262003,delay,1,delay,delay,FALSE,delay/delay_c9034793-2376-51c2-fca9-f2f427209bd8.wav,TRUE,delay_c9034793-2376-51c2-fca9-f2f427209bd8.wav,delay,FALSE,low
clarinet,aa52b22d-5846-5bfc-f437-6ed0fbd731ca,./Medley-solos-DB/Medley-solos-DB_training-0_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,test,delay/delay_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,delay,0.3745,delay_seconds:mid,"{'delay_seconds': 0.32675564732671164, 'feedback': 0.3759824705187933, 'mix': 0.37451223159761526}",test,0.0475959,0.016855152,0.000219977,0.000762617,delay,1,delay,delay,FALSE,delay/delay_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,TRUE,delay_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,delay,FALSE,mid
tenor saxophone,d1be6263-1fce-5a54-fa3d-c5aaea1831de,./Medley-solos-DB/Medley-solos-DB_test-5_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,test,delay/delay_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,delay,0.3425,delay_seconds:high,"{'delay_seconds': 0.43013504067477737, 'feedback': 0.33930785698094507, 'mix': 0.34251848492813325}",test,0.083214812,0.044199128,0.000903732,0.001321707,delay,1,delay,delay,FALSE,delay/delay_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,TRUE,delay_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,delay,FALSE,high
clarinet,0d12be16-23e2-5938-ff70-b90a47dfd87f,./Medley-solos-DB/Medley-solos-DB_validation-0_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,test,delay/delay_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,delay,0.2513,delay_seconds:low,"{'delay_seconds': 0.24198065927644963, 'feedback': 0.3327234035116687, 'mix': 0.2513407239852249}",test,0.011737454,0.010667066,0.226902291,0.39448899,delay,1,delay,delay,FALSE,delay/delay_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,TRUE,delay_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,delay,FALSE,low
clarinet,cc3ca150-1fa3-5304-f0e6-7c09e6c308ac,./Medley-solos-DB/Medley-solos-DB_test-0_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,test,delay/delay_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,delay,0.3584,delay_seconds:mid,"{'delay_seconds': 0.3328774144855066, 'feedback': 0.2524319003645692, 'mix': 0.3583645644000062}",test,0.048824113,0.025172254,0.000292178,0.00134647,delay,1,delay,delay,FALSE,delay/delay_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,TRUE,delay_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,delay,FALSE,mid
clarinet,2177986d-d439-5e55-f056-7cf945cc132c,./Medley-solos-DB/Medley-solos-DB_test-0_2177986d-d439-5e55-f056-7cf945cc132c.wav,test,delay/delay_2177986d-d439-5e55-f056-7cf945cc132c.wav,delay,0.253,delay_seconds:high,"{'delay_seconds': 0.37001991495697695, 'feedback': 0.20460450031446803, 'mix': 0.25302394175511406}",test,0.020555105,0.028490888,0.000209768,0.000324387,delay,1,delay,chorus,TRUE,delay/delay_2177986d-d439-5e55-f056-7cf945cc132c.wav,TRUE,delay_2177986d-d439-5e55-f056-7cf945cc132c.wav,delay,FALSE,high
clarinet,e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6,./Medley-solos-DB/Medley-solos-DB_test-0_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,test,delay/delay_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,delay,0.2765,delay_seconds:low,"{'delay_seconds': 0.19423750611356422, 'feedback': 0.20397850132203033, 'mix': 0.2764794841702037}",test,0.014994162,0.004444999,0.000296522,0.001080901,delay,1,delay,delay,FALSE,delay/delay_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,TRUE,delay_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,delay,FALSE,low
clarinet,a562608d-8589-5435-f0cd-011e3f2b6bac,./Medley-solos-DB/Medley-solos-DB_test-0_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,test,delay/delay_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,delay,0.4461,delay_seconds:mid,"{'delay_seconds': 0.32032562448230767, 'feedback': 0.2800545663145992, 'mix': 0.44614962451813067}",test,0.02800221,0.0099011,0.000851389,0.000855891,delay,1,delay,delay,FALSE,delay/delay_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,TRUE,delay_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,delay,FALSE,mid
trumpet,41b5c760-41af-5a05-fcb9-9c82b4ff1b24,./Medley-solos-DB/Medley-solos-DB_validation-6_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,test,delay/delay_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,delay,0.3334,delay_seconds:high,"{'delay_seconds': 0.4327824924195482, 'feedback': 0.2293551508977261, 'mix': 0.3333578786922111}",test,0.011341847,0.011576571,0.010381624,0.015269959,delay,1,delay,delay,FALSE,delay/delay_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,TRUE,delay_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,delay,FALSE,high
clarinet,5c08aaf8-606e-5171-f520-acb0f4ae2515,./Medley-solos-DB/Medley-solos-DB_test-0_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,test,delay/delay_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,delay,0.3491,delay_seconds:low,"{'delay_seconds': 0.21878737169069887, 'feedback': 0.27242335579025717, 'mix': 0.3491179561351072}",test,0.039434016,0.016002292,0.00011616,0.000487641,delay,1,delay,delay,FALSE,delay/delay_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,TRUE,delay_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,delay,FALSE,low
clarinet,973e63fc-c900-58de-f6ef-e98262dc60dd,./Medley-solos-DB/Medley-solos-DB_training-0_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,test,delay/delay_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,delay,0.3214,delay_seconds:mid,"{'delay_seconds': 0.3302887090900919, 'feedback': 0.3281779431319306, 'mix': 0.32141983282671066}",test,0.043511309,0.02069501,0.000131596,0.000640102,delay,1,delay,delay,FALSE,delay/delay_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,TRUE,delay_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,delay,FALSE,mid
clarinet,012639dd-3f06-57f8-f61c-96fcdca452e9,./Medley-solos-DB/Medley-solos-DB_test-0_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,test,delay/delay_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,delay,0.4171,delay_seconds:high,"{'delay_seconds': 0.42345410608336703, 'feedback': 0.25789707973268655, 'mix': 0.41709356884527604}",test,0.040862292,0.016412528,7.85E-05,0.000382831,delay,1,delay,delay,FALSE,delay/delay_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,TRUE,delay_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,delay,FALSE,high
tenor saxophone,8ce75edc-ceb6-579a-f1ac-f76ae80c999b,./Medley-solos-DB/Medley-solos-DB_training-5_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,test,delay/delay_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,delay,0.4069,delay_seconds:low,"{'delay_seconds': 0.26679348389376234, 'feedback': 0.25894733088977906, 'mix': 0.4069377105540863}",test,0.028438095,0.009627916,0.001165525,0.002033771,delay,1,delay,delay,FALSE,delay/delay_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,TRUE,delay_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,delay,FALSE,low
clarinet,8e6fb4c4-844e-5242-f25f-45a97052ed31,./Medley-solos-DB/Medley-solos-DB_test-0_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,test,delay/delay_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,delay,0.2675,delay_seconds:mid,"{'delay_seconds': 0.34320832234719545, 'feedback': 0.2981526749069758, 'mix': 0.26754946233060883}",test,0.008412252,0.005235339,0.000185189,0.000477059,delay,1,delay,delay,FALSE,delay/delay_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,TRUE,delay_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,delay,FALSE,mid
tenor saxophone,f13377f5-0790-5895-f0ee-997e82fffb67,./Medley-solos-DB/Medley-solos-DB_training-5_f13377f5-0790-5895-f0ee-997e82fffb67.wav,test,delay/delay_f13377f5-0790-5895-f0ee-997e82fffb67.wav,delay,0.2916,delay_seconds:high,"{'delay_seconds': 0.4307563701089356, 'feedback': 0.281495647646504, 'mix': 0.29161425510035044}",test,0.026161097,0.007875682,0.000905867,0.001526492,delay,1,delay,delay,FALSE,delay/delay_f13377f5-0790-5895-f0ee-997e82fffb67.wav,TRUE,delay_f13377f5-0790-5895-f0ee-997e82fffb67.wav,delay,FALSE,high
trumpet,11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92,./Medley-solos-DB/Medley-solos-DB_test-6_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,test,delay/delay_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,delay,0.2675,delay_seconds:low,"{'delay_seconds': 0.23639852093047015, 'feedback': 0.28738762113615285, 'mix': 0.2675144897360364}",test,0.022216475,0.013006287,0.000646987,0.00095152,delay,1,delay,delay,FALSE,delay/delay_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,TRUE,delay_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,delay,FALSE,low
tenor saxophone,687ce1ff-c6e3-51ac-f760-9183be381242,./Medley-solos-DB/Medley-solos-DB_test-5_687ce1ff-c6e3-51ac-f760-9183be381242.wav,test,delay/delay_687ce1ff-c6e3-51ac-f760-9183be381242.wav,delay,0.3522,delay_seconds:mid,"{'delay_seconds': 0.3585307166160036, 'feedback': 0.24893237404882906, 'mix': 0.3521930110959291}",test,0.101882003,0.028174719,0.006201699,0.019533858,delay,1,delay,reverb,TRUE,delay/delay_687ce1ff-c6e3-51ac-f760-9183be381242.wav,TRUE,delay_687ce1ff-c6e3-51ac-f760-9183be381242.wav,delay,FALSE,mid
trumpet,9985a0b0-e06c-586b-f29d-b4940dbd56af,./Medley-solos-DB/Medley-solos-DB_validation-6_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,test,delay/delay_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,delay,0.3979,delay_seconds:high,"{'delay_seconds': 0.4200559435557921, 'feedback': 0.22301787287973832, 'mix': 0.3978820187721518}",test,0.023100179,0.007257688,0.000453673,0.000296273,delay,1,delay,delay,FALSE,delay/delay_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,TRUE,delay_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,delay,FALSE,high
trumpet,62912463-5554-5a34-fb77-8960cd59bf04,./Medley-solos-DB/Medley-solos-DB_test-6_62912463-5554-5a34-fb77-8960cd59bf04.wav,test,delay/delay_62912463-5554-5a34-fb77-8960cd59bf04.wav,delay,0.3557,delay_seconds:low,"{'delay_seconds': 0.2383459946855213, 'feedback': 0.29875057946136035, 'mix': 0.3556659983337362}",test,0.023428185,0.007834319,0.001352175,0.003117815,delay,1,delay,delay,FALSE,delay/delay_62912463-5554-5a34-fb77-8960cd59bf04.wav,TRUE,delay_62912463-5554-5a34-fb77-8960cd59bf04.wav,delay,FALSE,low
